,LogTime,Epc,Rssi,Reader,Ant,TimeStamp,EmitPower,Frequency,Latency
35244,2019-11-07-19:34:30,epc_53,-70,2xj6BqqmmTkptv2KxA,3,1573155270207,23.0,865700,143
35245,2019-11-07-19:34:30,epc_133,-63,2xj6BqqmmTkptv2KxA,3,1573155270207,23.0,865700,143
35246,2019-11-07-19:34:30,epc_40,-68,2xj6BqqmmTkptv2KxA,3,1573155270207,23.0,865700,143
35247,2019-11-07-19:34:30,epc_68,-64,2xj6BqqmmTkptv2KxA,3,1573155270207,23.0,865700,143
35248,2019-11-07-19:34:30,epc_55,-64,2xj6BqqmmTkptv2KxA,3,1573155270207,23.0,865700,143
35249,2019-11-07-19:34:30,epc_44,-65,2xj6BqqmmTkptv2KxA,3,1573155270207,23.0,865700,143
35250,2019-11-07-19:34:30,epc_70,-63,2xj6BqqmmTkptv2KxA,3,1573155270207,23.0,865700,143
35251,2019-11-07-19:34:30,epc_135,-64,2xj6BqqmmTkptv2KxA,3,1573155270207,23.0,865700,143
35252,2019-11-07-19:34:30,epc_71,-64,2xj6BqqmmTkptv2KxA,1,1573155270208,23.0,867500,142
35253,2019-11-07-19:34:30,epc_72,-55,2xj6BqqmmTkptv2KxA,1,1573155270307,23.0,867500,43
35254,2019-11-07-19:34:30,epc_77,-62,2xj6BqqmmTkptv2KxA,1,1573155270307,23.0,867500,43
35255,2019-11-07-19:34:30,epc_58,-61,2xj6BqqmmTkptv2KxA,1,1573155270307,23.0,867500,43
35256,2019-11-07-19:34:30,epc_62,-69,2xj6BqqmmTkptv2KxA,1,1573155270307,23.0,867500,43
35257,2019-11-07-19:34:30,epc_54,-62,2xj6BqqmmTkptv2KxA,1,1573155270307,23.0,867500,43
35258,2019-11-07-19:34:30,epc_50,-64,2xj6BqqmmTkptv2KxA,1,1573155270307,23.0,867500,43
35259,2019-11-07-19:34:30,epc_52,-63,2xj6BqqmmTkptv2KxA,1,1573155270307,23.0,867500,43
35260,2019-11-07-19:34:30,epc_78,-57,2xj6BqqmmTkptv2KxA,1,1573155270307,23.0,867500,43
35261,2019-11-07-19:34:30,epc_42,-63,2xj6BqqmmTkptv2KxA,1,1573155270308,23.0,867500,42
35262,2019-11-07-19:34:30,epc_59,-58,2xj6BqqmmTkptv2KxA,1,1573155270308,23.0,867500,42
35263,2019-11-07-19:34:30,epc_41,-64,2xj6BqqmmTkptv2KxA,1,1573155270308,23.0,867500,42
35264,2019-11-07-19:34:30,epc_69,-61,2xj6BqqmmTkptv2KxA,1,1573155270308,23.0,867500,42
35265,2019-11-07-19:34:30,epc_64,-55,2xj6BqqmmTkptv2KxA,1,1573155270308,23.0,867500,42
35266,2019-11-07-19:34:30,epc_73,-61,2xj6BqqmmTkptv2KxA,1,1573155270308,23.0,867500,42
35267,2019-11-07-19:34:30,epc_67,-61,2xj6BqqmmTkptv2KxA,1,1573155270308,23.0,867500,42
35268,2019-11-07-19:34:30,epc_76,-57,2xj6BqqmmTkptv2KxA,1,1573155270308,23.0,867500,42
35269,2019-11-07-19:34:30,epc_79,-58,2xj6BqqmmTkptv2KxA,1,1573155270308,23.0,867500,42
35270,2019-11-07-19:34:30,epc_60,-63,2xj6BqqmmTkptv2KxA,1,1573155270308,23.0,867500,42
35271,2019-11-07-19:34:30,epc_45,-59,2xj6BqqmmTkptv2KxA,1,1573155270308,23.0,866900,42
35272,2019-11-07-19:34:30,epc_48,-59,2xj6BqqmmTkptv2KxA,1,1573155270308,23.0,866900,42
35273,2019-11-07-19:34:30,epc_47,-57,2xj6BqqmmTkptv2KxA,1,1573155270387,23.0,866900,163
35274,2019-11-07-19:34:30,epc_60,-52,2xj6BqqmmTkptv2KxA,1,1573155270387,23.0,866900,163
35275,2019-11-07-19:34:30,epc_59,-51,2xj6BqqmmTkptv2KxA,1,1573155270387,23.0,866900,163
35276,2019-11-07-19:34:30,epc_72,-56,2xj6BqqmmTkptv2KxA,1,1573155270387,23.0,866900,163
35277,2019-11-07-19:34:30,epc_79,-44,2xj6BqqmmTkptv2KxA,1,1573155270387,23.0,866900,163
35278,2019-11-07-19:34:30,epc_56,-43,2xj6BqqmmTkptv2KxA,1,1573155270387,23.0,866900,163
35279,2019-11-07-19:34:30,epc_75,-48,2xj6BqqmmTkptv2KxA,1,1573155270387,23.0,866900,163
35280,2019-11-07-19:34:30,epc_74,-63,2xj6BqqmmTkptv2KxA,1,1573155270387,23.0,866900,163
35281,2019-11-07-19:34:30,epc_67,-56,2xj6BqqmmTkptv2KxA,1,1573155270387,23.0,866900,163
35282,2019-11-07-19:34:30,epc_70,-56,2xj6BqqmmTkptv2KxA,1,1573155270387,23.0,866900,163
35283,2019-11-07-19:34:30,epc_66,-53,2xj6BqqmmTkptv2KxA,1,1573155270387,23.0,866900,163
35284,2019-11-07-19:34:30,epc_78,-47,2xj6BqqmmTkptv2KxA,1,1573155270387,23.0,866900,163
35285,2019-11-07-19:34:30,epc_49,-50,2xj6BqqmmTkptv2KxA,1,1573155270387,23.0,866900,163
35286,2019-11-07-19:34:30,epc_64,-51,2xj6BqqmmTkptv2KxA,1,1573155270387,23.0,866900,163
35287,2019-11-07-19:34:30,epc_51,-62,2xj6BqqmmTkptv2KxA,1,1573155270387,23.0,866900,163
35288,2019-11-07-19:34:30,epc_50,-61,2xj6BqqmmTkptv2KxA,1,1573155270387,23.0,866900,163
35289,2019-11-07-19:34:30,epc_40,-59,2xj6BqqmmTkptv2KxA,1,1573155270387,23.0,866900,163
35290,2019-11-07-19:34:30,epc_63,-60,2xj6BqqmmTkptv2KxA,1,1573155270387,23.0,866900,163
35291,2019-11-07-19:34:30,epc_43,-62,2xj6BqqmmTkptv2KxA,1,1573155270387,23.0,866900,163
35292,2019-11-07-19:34:30,epc_136,-63,2xj6BqqmmTkptv2KxA,4,1573155270425,23.0,866300,125
35293,2019-11-07-19:34:30,epc_131,-55,2xj6BqqmmTkptv2KxA,4,1573155270425,23.0,866300,125
35294,2019-11-07-19:34:30,epc_134,-54,2xj6BqqmmTkptv2KxA,4,1573155270425,23.0,866300,125
35295,2019-11-07-19:34:30,epc_130,-48,2xj6BqqmmTkptv2KxA,4,1573155270425,23.0,866300,125
35296,2019-11-07-19:34:30,epc_40,-64,2xj6BqqmmTkptv2KxA,1,1573155270527,23.0,867500,23
35297,2019-11-07-19:34:30,epc_52,-70,2xj6BqqmmTkptv2KxA,1,1573155270527,23.0,867500,23
35298,2019-11-07-19:34:30,epc_62,-51,2xj6BqqmmTkptv2KxA,1,1573155270527,23.0,867500,23
35299,2019-11-07-19:34:30,epc_71,-58,2xj6BqqmmTkptv2KxA,1,1573155270527,23.0,867500,23
35300,2019-11-07-19:34:30,epc_50,-67,2xj6BqqmmTkptv2KxA,1,1573155270527,23.0,867500,23
35301,2019-11-07-19:34:30,epc_60,-54,2xj6BqqmmTkptv2KxA,1,1573155270527,23.0,867500,23
35302,2019-11-07-19:34:30,epc_42,-69,2xj6BqqmmTkptv2KxA,1,1573155270527,23.0,867500,23
35303,2019-11-07-19:34:30,epc_48,-59,2xj6BqqmmTkptv2KxA,1,1573155270527,23.0,867500,23
35304,2019-11-07-19:34:30,epc_79,-55,2xj6BqqmmTkptv2KxA,1,1573155270527,23.0,867500,23
35305,2019-11-07-19:34:30,epc_63,-69,2xj6BqqmmTkptv2KxA,1,1573155270546,23.0,867500,4
35306,2019-11-07-19:34:30,epc_44,-57,2xj6BqqmmTkptv2KxA,1,1573155270546,23.0,867500,4
35307,2019-11-07-19:34:30,epc_78,-65,2xj6BqqmmTkptv2KxA,1,1573155270546,23.0,867500,4
35308,2019-11-07-19:34:30,epc_56,-50,2xj6BqqmmTkptv2KxA,1,1573155270546,23.0,867500,4
35309,2019-11-07-19:34:30,epc_72,-60,2xj6BqqmmTkptv2KxA,1,1573155270546,23.0,867500,4
35310,2019-11-07-19:34:30,epc_73,-63,2xj6BqqmmTkptv2KxA,1,1573155270546,23.0,867500,4
35311,2019-11-07-19:34:30,epc_75,-50,2xj6BqqmmTkptv2KxA,1,1573155270546,23.0,867500,4
35312,2019-11-07-19:34:30,epc_53,-58,2xj6BqqmmTkptv2KxA,1,1573155270546,23.0,867500,4
35313,2019-11-07-19:34:30,epc_57,-61,2xj6BqqmmTkptv2KxA,1,1573155270627,23.0,866900,123
35314,2019-11-07-19:34:30,epc_59,-58,2xj6BqqmmTkptv2KxA,1,1573155270627,23.0,866900,123
35315,2019-11-07-19:34:30,epc_55,-64,2xj6BqqmmTkptv2KxA,1,1573155270627,23.0,866900,123
35316,2019-11-07-19:34:30,epc_66,-61,2xj6BqqmmTkptv2KxA,1,1573155270627,23.0,866900,123
35317,2019-11-07-19:34:30,epc_42,-59,2xj6BqqmmTkptv2KxA,1,1573155270627,23.0,866900,123
35318,2019-11-07-19:34:30,epc_58,-67,2xj6BqqmmTkptv2KxA,1,1573155270627,23.0,866900,123
35319,2019-11-07-19:34:30,epc_47,-68,2xj6BqqmmTkptv2KxA,1,1573155270627,23.0,866900,123
35320,2019-11-07-19:34:30,epc_69,-62,2xj6BqqmmTkptv2KxA,1,1573155270627,23.0,866900,123
35321,2019-11-07-19:34:30,epc_40,-60,2xj6BqqmmTkptv2KxA,1,1573155270627,23.0,866900,123
35322,2019-11-07-19:34:30,epc_68,-54,2xj6BqqmmTkptv2KxA,1,1573155270627,23.0,866900,123
35323,2019-11-07-19:34:30,epc_72,-65,2xj6BqqmmTkptv2KxA,1,1573155270627,23.0,866900,123
35324,2019-11-07-19:34:30,epc_64,-62,2xj6BqqmmTkptv2KxA,1,1573155270627,23.0,866900,123
35325,2019-11-07-19:34:30,epc_49,-66,2xj6BqqmmTkptv2KxA,1,1573155270627,23.0,866900,123
35326,2019-11-07-19:34:30,epc_76,-62,2xj6BqqmmTkptv2KxA,1,1573155270627,23.0,866900,123
35327,2019-11-07-19:34:30,epc_40,-72,2xj6BqqmmTkptv2KxA,3,1573155270686,23.0,866300,64
35328,2019-11-07-19:34:30,epc_47,-68,2xj6BqqmmTkptv2KxA,3,1573155270686,23.0,866300,64
35329,2019-11-07-19:34:30,epc_63,-71,2xj6BqqmmTkptv2KxA,3,1573155270686,23.0,866300,64
35330,2019-11-07-19:34:30,epc_133,-61,2xj6BqqmmTkptv2KxA,3,1573155270686,23.0,866300,64
35331,2019-11-07-19:34:30,epc_130,-62,2xj6BqqmmTkptv2KxA,3,1573155270686,23.0,866300,64
35332,2019-11-07-19:34:30,epc_44,-68,2xj6BqqmmTkptv2KxA,3,1573155270686,23.0,866300,64
35333,2019-11-07-19:34:30,epc_135,-64,2xj6BqqmmTkptv2KxA,3,1573155270686,23.0,866300,64
35334,2019-11-07-19:34:30,epc_51,-67,2xj6BqqmmTkptv2KxA,3,1573155270686,23.0,866300,64
35335,2019-11-07-19:34:30,epc_70,-62,2xj6BqqmmTkptv2KxA,1,1573155270726,23.0,865700,24
35336,2019-11-07-19:34:30,epc_72,-54,2xj6BqqmmTkptv2KxA,1,1573155270726,23.0,865700,24
35337,2019-11-07-19:34:30,epc_77,-63,2xj6BqqmmTkptv2KxA,1,1573155270726,23.0,865700,24
35338,2019-11-07-19:34:30,epc_46,-60,2xj6BqqmmTkptv2KxA,1,1573155270726,23.0,865700,24
35339,2019-11-07-19:34:30,epc_58,-59,2xj6BqqmmTkptv2KxA,1,1573155270726,23.0,865700,24
35340,2019-11-07-19:34:30,epc_64,-54,2xj6BqqmmTkptv2KxA,1,1573155270726,23.0,865700,24
35341,2019-11-07-19:34:30,epc_66,-64,2xj6BqqmmTkptv2KxA,1,1573155270726,23.0,865700,24
35342,2019-11-07-19:34:30,epc_79,-56,2xj6BqqmmTkptv2KxA,1,1573155270726,23.0,865700,24
35343,2019-11-07-19:34:30,epc_67,-61,2xj6BqqmmTkptv2KxA,1,1573155270726,23.0,865700,24
35344,2019-11-07-19:34:30,epc_47,-66,2xj6BqqmmTkptv2KxA,1,1573155270827,23.0,865700,123
35345,2019-11-07-19:34:30,epc_73,-63,2xj6BqqmmTkptv2KxA,1,1573155270827,23.0,865700,123
35346,2019-11-07-19:34:30,epc_42,-61,2xj6BqqmmTkptv2KxA,1,1573155270827,23.0,865700,123
35347,2019-11-07-19:34:30,epc_56,-64,2xj6BqqmmTkptv2KxA,1,1573155270827,23.0,865700,123
35348,2019-11-07-19:34:30,epc_43,-58,2xj6BqqmmTkptv2KxA,1,1573155270827,23.0,865700,123
35349,2019-11-07-19:34:30,epc_53,-66,2xj6BqqmmTkptv2KxA,1,1573155270827,23.0,865700,123
35350,2019-11-07-19:34:30,epc_60,-61,2xj6BqqmmTkptv2KxA,1,1573155270827,23.0,865700,123
35351,2019-11-07-19:34:30,epc_74,-58,2xj6BqqmmTkptv2KxA,1,1573155270827,23.0,865700,123
35352,2019-11-07-19:34:30,epc_59,-56,2xj6BqqmmTkptv2KxA,1,1573155270827,23.0,865700,123
35353,2019-11-07-19:34:30,epc_76,-58,2xj6BqqmmTkptv2KxA,1,1573155270827,23.0,865700,123
35354,2019-11-07-19:34:30,epc_63,-60,2xj6BqqmmTkptv2KxA,1,1573155270827,23.0,867500,123
35355,2019-11-07-19:34:30,epc_53,-63,2xj6BqqmmTkptv2KxA,1,1573155270827,23.0,867500,123
35356,2019-11-07-19:34:30,epc_78,-47,2xj6BqqmmTkptv2KxA,1,1573155270827,23.0,867500,123
35357,2019-11-07-19:34:30,epc_75,-48,2xj6BqqmmTkptv2KxA,1,1573155270827,23.0,867500,123
35358,2019-11-07-19:34:30,epc_72,-55,2xj6BqqmmTkptv2KxA,1,1573155270827,23.0,867500,123
35359,2019-11-07-19:34:30,epc_68,-54,2xj6BqqmmTkptv2KxA,1,1573155270827,23.0,867500,123
35360,2019-11-07-19:34:30,epc_55,-60,2xj6BqqmmTkptv2KxA,1,1573155270827,23.0,867500,123
35361,2019-11-07-19:34:30,epc_67,-56,2xj6BqqmmTkptv2KxA,1,1573155270828,23.0,867500,122
35362,2019-11-07-19:34:30,epc_66,-53,2xj6BqqmmTkptv2KxA,1,1573155270828,23.0,867500,122
35363,2019-11-07-19:34:30,epc_74,-64,2xj6BqqmmTkptv2KxA,1,1573155270828,23.0,867500,122
35364,2019-11-07-19:34:30,epc_64,-52,2xj6BqqmmTkptv2KxA,1,1573155270828,23.0,867500,122
35365,2019-11-07-19:34:30,epc_56,-42,2xj6BqqmmTkptv2KxA,1,1573155270828,23.0,867500,122
35366,2019-11-07-19:34:30,epc_79,-42,2xj6BqqmmTkptv2KxA,1,1573155270828,23.0,867500,122
35367,2019-11-07-19:34:30,epc_45,-58,2xj6BqqmmTkptv2KxA,1,1573155270828,23.0,867500,122
35368,2019-11-07-19:34:30,epc_71,-60,2xj6BqqmmTkptv2KxA,1,1573155270866,23.0,867500,84
35369,2019-11-07-19:34:30,epc_40,-58,2xj6BqqmmTkptv2KxA,1,1573155270866,23.0,867500,84
35370,2019-11-07-19:34:30,epc_47,-57,2xj6BqqmmTkptv2KxA,1,1573155270866,23.0,867500,84
35371,2019-11-07-19:34:30,epc_60,-53,2xj6BqqmmTkptv2KxA,1,1573155270866,23.0,867500,84
35372,2019-11-07-19:34:30,epc_49,-50,2xj6BqqmmTkptv2KxA,1,1573155270866,23.0,867500,84
35373,2019-11-07-19:34:30,epc_51,-61,2xj6BqqmmTkptv2KxA,1,1573155270866,23.0,867500,84
35374,2019-11-07-19:34:30,epc_59,-51,2xj6BqqmmTkptv2KxA,1,1573155270866,23.0,867500,84
35375,2019-11-07-19:34:31,epc_136,-64,2xj6BqqmmTkptv2KxA,4,1573155270966,23.0,866900,184
35376,2019-11-07-19:34:31,epc_133,-64,2xj6BqqmmTkptv2KxA,4,1573155270966,23.0,866900,184
35377,2019-11-07-19:34:31,epc_135,-58,2xj6BqqmmTkptv2KxA,4,1573155270966,23.0,866900,184
35378,2019-11-07-19:34:31,epc_131,-55,2xj6BqqmmTkptv2KxA,4,1573155270966,23.0,866900,184
35379,2019-11-07-19:34:31,epc_132,-55,2xj6BqqmmTkptv2KxA,4,1573155270966,23.0,866900,184
35380,2019-11-07-19:34:31,epc_130,-48,2xj6BqqmmTkptv2KxA,4,1573155270966,23.0,866900,184
35381,2019-11-07-19:34:31,epc_134,-53,2xj6BqqmmTkptv2KxA,4,1573155270966,23.0,866900,184
35382,2019-11-07-19:34:31,epc_58,-60,2xj6BqqmmTkptv2KxA,1,1573155270966,23.0,865700,184
35383,2019-11-07-19:34:31,epc_56,-49,2xj6BqqmmTkptv2KxA,1,1573155271047,23.0,865700,103
35384,2019-11-07-19:34:31,epc_76,-60,2xj6BqqmmTkptv2KxA,1,1573155271047,23.0,865700,103
35385,2019-11-07-19:34:31,epc_47,-56,2xj6BqqmmTkptv2KxA,1,1573155271047,23.0,865700,103
35386,2019-11-07-19:34:31,epc_71,-60,2xj6BqqmmTkptv2KxA,1,1573155271047,23.0,865700,103
35387,2019-11-07-19:34:31,epc_79,-54,2xj6BqqmmTkptv2KxA,1,1573155271047,23.0,865700,103
35388,2019-11-07-19:34:31,epc_41,-63,2xj6BqqmmTkptv2KxA,1,1573155271047,23.0,865700,103
35389,2019-11-07-19:34:31,epc_60,-55,2xj6BqqmmTkptv2KxA,1,1573155271047,23.0,865700,103
35390,2019-11-07-19:34:31,epc_70,-65,2xj6BqqmmTkptv2KxA,1,1573155271047,23.0,865700,103
35391,2019-11-07-19:34:31,epc_40,-64,2xj6BqqmmTkptv2KxA,1,1573155271047,23.0,865700,103
35392,2019-11-07-19:34:31,epc_130,-74,2xj6BqqmmTkptv2KxA,1,1573155271047,23.0,865700,103
35393,2019-11-07-19:34:31,epc_78,-65,2xj6BqqmmTkptv2KxA,1,1573155271047,23.0,865700,103
35394,2019-11-07-19:34:31,epc_77,-67,2xj6BqqmmTkptv2KxA,1,1573155271047,23.0,865700,103
35395,2019-11-07-19:34:31,epc_74,-68,2xj6BqqmmTkptv2KxA,1,1573155271047,23.0,865700,103
35396,2019-11-07-19:34:31,epc_48,-60,2xj6BqqmmTkptv2KxA,1,1573155271047,23.0,865700,103
35397,2019-11-07-19:34:31,epc_62,-51,2xj6BqqmmTkptv2KxA,1,1573155271047,23.0,865700,103
35398,2019-11-07-19:34:31,epc_53,-58,2xj6BqqmmTkptv2KxA,1,1573155271047,23.0,865700,103
35399,2019-11-07-19:34:31,epc_63,-66,2xj6BqqmmTkptv2KxA,1,1573155271047,23.0,865700,103
35400,2019-11-07-19:34:31,epc_49,-60,2xj6BqqmmTkptv2KxA,1,1573155271047,23.0,865700,103
35401,2019-11-07-19:34:31,epc_59,-60,2xj6BqqmmTkptv2KxA,1,1573155271047,23.0,865700,103
35402,2019-11-07-19:34:31,epc_44,-59,2xj6BqqmmTkptv2KxA,1,1573155271047,23.0,865700,103
35403,2019-11-07-19:34:31,epc_50,-61,2xj6BqqmmTkptv2KxA,1,1573155271066,23.0,867500,84
35404,2019-11-07-19:34:31,epc_45,-63,2xj6BqqmmTkptv2KxA,1,1573155271166,23.0,867500,184
35405,2019-11-07-19:34:31,epc_57,-61,2xj6BqqmmTkptv2KxA,1,1573155271166,23.0,867500,184
35406,2019-11-07-19:34:31,epc_41,-63,2xj6BqqmmTkptv2KxA,1,1573155271166,23.0,867500,184
35407,2019-11-07-19:34:31,epc_55,-65,2xj6BqqmmTkptv2KxA,1,1573155271166,23.0,867500,184
35408,2019-11-07-19:34:31,epc_74,-64,2xj6BqqmmTkptv2KxA,1,1573155271166,23.0,867500,184
35409,2019-11-07-19:34:31,epc_68,-53,2xj6BqqmmTkptv2KxA,1,1573155271166,23.0,867500,184
35410,2019-11-07-19:34:31,epc_64,-60,2xj6BqqmmTkptv2KxA,1,1573155271166,23.0,867500,184
35411,2019-11-07-19:34:31,epc_43,-64,2xj6BqqmmTkptv2KxA,1,1573155271167,23.0,867500,183
35412,2019-11-07-19:34:31,epc_70,-56,2xj6BqqmmTkptv2KxA,1,1573155271167,23.0,867500,183
35413,2019-11-07-19:34:31,epc_59,-58,2xj6BqqmmTkptv2KxA,1,1573155271167,23.0,867500,183
35414,2019-11-07-19:34:31,epc_66,-61,2xj6BqqmmTkptv2KxA,1,1573155271167,23.0,867500,183
35415,2019-11-07-19:34:31,epc_60,-66,2xj6BqqmmTkptv2KxA,1,1573155271167,23.0,867500,183
35416,2019-11-07-19:34:31,epc_75,-66,2xj6BqqmmTkptv2KxA,1,1573155271167,23.0,867500,183
35417,2019-11-07-19:34:31,epc_53,-65,2xj6BqqmmTkptv2KxA,1,1573155271167,23.0,867500,183
35418,2019-11-07-19:34:31,epc_72,-65,2xj6BqqmmTkptv2KxA,1,1573155271167,23.0,867500,183
35419,2019-11-07-19:34:31,epc_63,-63,2xj6BqqmmTkptv2KxA,1,1573155271167,23.0,867500,183
35420,2019-11-07-19:34:31,epc_67,-60,2xj6BqqmmTkptv2KxA,1,1573155271167,23.0,867500,183
35421,2019-11-07-19:34:31,epc_133,-60,2xj6BqqmmTkptv2KxA,3,1573155271167,23.0,866900,183
35422,2019-11-07-19:34:31,epc_130,-62,2xj6BqqmmTkptv2KxA,3,1573155271167,23.0,866900,183
35423,2019-11-07-19:34:31,epc_66,-68,2xj6BqqmmTkptv2KxA,3,1573155271206,23.0,866900,144
35424,2019-11-07-19:34:31,epc_51,-68,2xj6BqqmmTkptv2KxA,3,1573155271206,23.0,866900,144
35425,2019-11-07-19:34:31,epc_135,-64,2xj6BqqmmTkptv2KxA,3,1573155271206,23.0,866900,144
35426,2019-11-07-19:34:31,epc_137,-68,2xj6BqqmmTkptv2KxA,3,1573155271206,23.0,866900,144
35427,2019-11-07-19:34:31,epc_72,-54,2xj6BqqmmTkptv2KxA,1,1573155271266,23.0,866300,84
35428,2019-11-07-19:34:31,epc_59,-58,2xj6BqqmmTkptv2KxA,1,1573155271266,23.0,866300,84
35429,2019-11-07-19:34:31,epc_73,-62,2xj6BqqmmTkptv2KxA,1,1573155271266,23.0,866300,84
35430,2019-11-07-19:34:31,epc_71,-63,2xj6BqqmmTkptv2KxA,1,1573155271266,23.0,866300,84
35431,2019-11-07-19:34:31,epc_41,-64,2xj6BqqmmTkptv2KxA,1,1573155271266,23.0,866300,84
35432,2019-11-07-19:34:31,epc_74,-58,2xj6BqqmmTkptv2KxA,1,1573155271266,23.0,866300,84
35433,2019-11-07-19:34:31,epc_64,-54,2xj6BqqmmTkptv2KxA,1,1573155271266,23.0,866300,84
35434,2019-11-07-19:34:31,epc_69,-61,2xj6BqqmmTkptv2KxA,1,1573155271266,23.0,866300,84
35435,2019-11-07-19:34:31,epc_67,-61,2xj6BqqmmTkptv2KxA,1,1573155271266,23.0,866300,84
35436,2019-11-07-19:34:31,epc_76,-57,2xj6BqqmmTkptv2KxA,1,1573155271266,23.0,866300,84
35437,2019-11-07-19:34:31,epc_79,-57,2xj6BqqmmTkptv2KxA,1,1573155271266,23.0,866300,84
35438,2019-11-07-19:34:31,epc_46,-60,2xj6BqqmmTkptv2KxA,1,1573155271266,23.0,866300,84
35439,2019-11-07-19:34:31,epc_68,-62,2xj6BqqmmTkptv2KxA,1,1573155271266,23.0,866300,84
35440,2019-11-07-19:34:31,epc_65,-64,2xj6BqqmmTkptv2KxA,1,1573155271368,23.0,866300,182
35441,2019-11-07-19:34:31,epc_44,-63,2xj6BqqmmTkptv2KxA,1,1573155271368,23.0,865700,182
35442,2019-11-07-19:34:31,epc_42,-56,2xj6BqqmmTkptv2KxA,1,1573155271368,23.0,865700,182
35443,2019-11-07-19:34:31,epc_51,-62,2xj6BqqmmTkptv2KxA,1,1573155271368,23.0,865700,182
35444,2019-11-07-19:34:31,epc_57,-65,2xj6BqqmmTkptv2KxA,1,1573155271368,23.0,865700,182
35445,2019-11-07-19:34:31,epc_70,-55,2xj6BqqmmTkptv2KxA,1,1573155271368,23.0,865700,182
35446,2019-11-07-19:34:31,epc_56,-42,2xj6BqqmmTkptv2KxA,1,1573155271368,23.0,865700,182
35447,2019-11-07-19:34:31,epc_75,-48,2xj6BqqmmTkptv2KxA,1,1573155271368,23.0,865700,182
35448,2019-11-07-19:34:31,epc_63,-59,2xj6BqqmmTkptv2KxA,1,1573155271368,23.0,865700,182
35449,2019-11-07-19:34:31,epc_76,-62,2xj6BqqmmTkptv2KxA,1,1573155271368,23.0,865700,182
35450,2019-11-07-19:34:31,epc_61,-69,2xj6BqqmmTkptv2KxA,1,1573155271368,23.0,865700,182
35451,2019-11-07-19:34:31,epc_78,-46,2xj6BqqmmTkptv2KxA,1,1573155271368,23.0,865700,182
35452,2019-11-07-19:34:31,epc_73,-60,2xj6BqqmmTkptv2KxA,1,1573155271368,23.0,865700,182
35453,2019-11-07-19:34:31,epc_49,-50,2xj6BqqmmTkptv2KxA,1,1573155271368,23.0,865700,182
35454,2019-11-07-19:34:31,epc_41,-62,2xj6BqqmmTkptv2KxA,1,1573155271368,23.0,865700,182
35455,2019-11-07-19:34:31,epc_66,-53,2xj6BqqmmTkptv2KxA,1,1573155271368,23.0,865700,182
35456,2019-11-07-19:34:31,epc_67,-55,2xj6BqqmmTkptv2KxA,1,1573155271368,23.0,865700,182
35457,2019-11-07-19:34:31,epc_68,-55,2xj6BqqmmTkptv2KxA,1,1573155271368,23.0,865700,182
35458,2019-11-07-19:34:31,epc_40,-59,2xj6BqqmmTkptv2KxA,1,1573155271368,23.0,865700,182
35459,2019-11-07-19:34:31,epc_79,-43,2xj6BqqmmTkptv2KxA,1,1573155271368,23.0,865700,182
35460,2019-11-07-19:34:31,epc_72,-55,2xj6BqqmmTkptv2KxA,1,1573155271368,23.0,865700,182
35461,2019-11-07-19:34:31,epc_77,-66,2xj6BqqmmTkptv2KxA,1,1573155271368,23.0,865700,182
35462,2019-11-07-19:34:31,epc_62,-58,2xj6BqqmmTkptv2KxA,1,1573155271368,23.0,865700,182
35463,2019-11-07-19:34:31,epc_132,-55,2xj6BqqmmTkptv2KxA,4,1573155271369,23.0,867500,181
35464,2019-11-07-19:34:31,epc_135,-58,2xj6BqqmmTkptv2KxA,4,1573155271486,23.0,867500,64
35465,2019-11-07-19:34:31,epc_134,-53,2xj6BqqmmTkptv2KxA,4,1573155271486,23.0,867500,64
35466,2019-11-07-19:34:31,epc_133,-65,2xj6BqqmmTkptv2KxA,4,1573155271486,23.0,867500,64
35467,2019-11-07-19:34:31,epc_138,-69,2xj6BqqmmTkptv2KxA,4,1573155271486,23.0,867500,64
35468,2019-11-07-19:34:31,epc_130,-48,2xj6BqqmmTkptv2KxA,4,1573155271486,23.0,867500,64
35469,2019-11-07-19:34:31,epc_75,-50,2xj6BqqmmTkptv2KxA,1,1573155271486,23.0,866300,64
35470,2019-11-07-19:34:31,epc_62,-51,2xj6BqqmmTkptv2KxA,1,1573155271486,23.0,866300,64
35471,2019-11-07-19:34:31,epc_76,-62,2xj6BqqmmTkptv2KxA,1,1573155271547,23.0,866300,3
35472,2019-11-07-19:34:31,epc_59,-60,2xj6BqqmmTkptv2KxA,1,1573155271547,23.0,866300,3
35473,2019-11-07-19:34:31,epc_63,-67,2xj6BqqmmTkptv2KxA,1,1573155271547,23.0,866300,3
35474,2019-11-07-19:34:31,epc_56,-49,2xj6BqqmmTkptv2KxA,1,1573155271547,23.0,866300,3
35475,2019-11-07-19:34:31,epc_77,-68,2xj6BqqmmTkptv2KxA,1,1573155271547,23.0,866300,3
35476,2019-11-07-19:34:31,epc_44,-58,2xj6BqqmmTkptv2KxA,1,1573155271547,23.0,866300,3
35477,2019-11-07-19:34:31,epc_55,-71,2xj6BqqmmTkptv2KxA,1,1573155271547,23.0,866300,3
35478,2019-11-07-19:34:31,epc_79,-55,2xj6BqqmmTkptv2KxA,1,1573155271547,23.0,866300,3
35479,2019-11-07-19:34:31,epc_60,-54,2xj6BqqmmTkptv2KxA,1,1573155271547,23.0,866300,3
